movie_title,Production Budget,Worldwide Gross,genre,duration,num_critic_for_reviews,actor_1_facebook_likes,imdb_score,weekendTotal,midweekTotal,quarter
Hotel Rwanda,17500000,36521223,Drama,121.0,187.0,3000.0,8.1,1460089.0,702000.0,4
Beerfest,17500000,20159316,Comedy,110.0,91.0,33000.0,6.3,7031228.0,3226874.0,3
Black Nativity,17500000,7285135,Musical,93.0,40.0,549.0,4.4,4890505.0,1852908.0,4
The Others,17000000,207765056,Horror,101.0,239.0,482.0,7.6,64937462.0,17965219.0,3
Let's Be Cops,17000000,136890774,Comedy,104.0,129.0,839.0,6.5,52704595.0,23185341.0,3
I Know What You Did Last Summer,17000000,125250091,Horror,99.0,140.0,45000.0,5.6,50883282.0,11215194.0,4
Sideways,17000000,109793192,Drama,126.0,285.0,912.0,7.5,31380726.0,8029000.0,4
The Best Man Holiday,17000000,72835710,Comedy,123.0,56.0,1000.0,6.7,55152710.0,11158215.0,4
Pitch Perfect,17000000,116044347,Comedy,112.0,223.0,10000.0,7.2,49176548.0,11349065.0,3
Evil Dead,17000000,97778356,Horror,96.0,543.0,394.0,6.5,42554815.0,8428151.0,2
The Hills Have Eyes,17000000,70355813,Horror,108.0,265.0,1000.0,6.4,28217644.0,6520899.0,1
40 Days and 40 Nights,17000000,95092667,Romantic Comedy,96.0,140.0,1000.0,5.6,25703000.0,5888000.0,1
Good Boy!,17000000,45312217,Comedy,87.0,52.0,818.0,5.1,28896879.0,3247000.0,4
Smokin' Aces,17000000,57263440,Comedy,109.0,186.0,16000.0,6.7,26354015.0,6069140.0,1
A Night at the Roxbury,17000000,30331165,Comedy,82.0,63.0,8000.0,6.2,21274332.0,3365330.0,4
Beastly,17000000,38028230,Drama,86.0,148.0,15000.0,5.6,21649746.0,4709569.0,1
Brooklyn's Finest,17000000,39233233,Thriller/Suspense,132.0,197.0,3000.0,6.7,20626885.0,4702038.0,1
Lottery Ticket,17000000,24719879,Comedy,99.0,62.0,918.0,4.9,19358236.0,3534530.0,3
Dickie Roberts: Former Child Star,17000000,23734486,Comedy,98.0,75.0,593.0,5.6,15511260.0,1760000.0,3
ATL,17000000,21170563,Comedy,105.0,54.0,680.0,6.0,15264619.0,2175343.0,1
Summer Catch,17000000,19693891,Comedy,108.0,50.0,973.0,4.9,10961000.0,2175116.0,3
Movie 43,10000000,31164747,Comedy,94.0,180.0,20000.0,4.3,6781101.0,1512928.0,1
Bad Words,10000000,7843145,Comedy,89.0,126.0,628.0,6.7,5651923.0,1622048.0,1
Over Her Dead Body,10000000,21596074,Comedy,95.0,100.0,939.0,5.2,4025000.0,750000.0,1
Seeking a Friend for the End of the World,10000000,11766959,Comedy,101.0,265.0,7000.0,6.7,4892196.0,1572349.0,2
Cedar Rapids,10000000,7862131,Comedy,87.0,212.0,1000.0,6.3,4964239.0,1330874.0,1
The Straight Story,10000000,6197866,Drama,112.0,143.0,874.0,8.0,241000.0,206013.0,4
Deuces Wild,10000000,6244618,Drama,96.0,38.0,12000.0,5.6,2984500.0,1005000.0,2
The Limey,10000000,6030047,Drama,89.0,111.0,402.0,7.1,392000.0,227708.0,4
Rosewater,10000000,3168858,Drama,103.0,129.0,374.0,6.6,2334201.0,606267.0,4
Bucky Larson: Born to Be a Star,10000000,2529395,Comedy,97.0,49.0,982.0,3.3,1810277.0,539312.0,3
Bamboozled,10000000,2373937,Drama,135.0,57.0,1000.0,6.5,156000.0,216875.0,4
A Better Life,10000000,1884251,Drama,98.0,94.0,749.0,7.2,1212690.0,400534.0,2
The Good Guy,10000000,106466,Romantic Comedy,90.0,22.0,806.0,5.9,73193.0,21130.0,1
Motherhood,10000000,723388,Comedy,90.0,43.0,1000.0,4.7,66316.0,21284.0,4
Doug's 1st Movie,5000000,19421271,Adventure,77.0,28.0,2000.0,5.0,11478000.0,3744503.0,1
Race,5000000,22178125,Drama,134.0,125.0,882.0,7.1,14319394.0,3705278.0,1
Apollo 18,5000000,26517819,Thriller/Suspense,86.0,228.0,520.0,5.2,12909942.0,2322147.0,3
Addicted,5000000,17499242,Drama,106.0,9.0,1000.0,5.2,13644566.0,2572457.0,4
Eve's Bayou,5000000,14843425,Drama,109.0,31.0,2000.0,7.3,5797846.0,1008519.0,4
Spring Breakers,5000000,31149251,Thriller/Suspense,94.0,444.0,11000.0,5.3,9365552.0,3143870.0,1
Shaun of the Dead,5000000,30332385,Comedy,99.0,246.0,605.0,8.0,6819000.0,2140000.0,3
The Haunting of Molly Hartley,5000000,15318257,Thriller/Suspense,82.0,74.0,1000.0,3.8,10250076.0,1774480.0,4
Sunshine Cleaning,5000000,17329337,Comedy,91.0,195.0,968.0,6.9,8648150.0,2607054.0,1
Not Easily Broken,5000000,10732909,Drama,99.0,45.0,849.0,6.1,5314278.0,388678.0,1
Digimon: The Movie,5000000,16628751,Adventure,82.0,29.0,93.0,5.9,5354000.0,725595.0,4
Saved!,5000000,10206551,Comedy,92.0,121.0,3000.0,6.9,2600317.0,1122000.0,2
The Forsaken,5000000,6755271,Horror,90.0,56.0,847.0,5.3,4527333.0,1148327.0,2
Made,5000000,5476060,Comedy,95.0,81.0,4000.0,6.4,542000.0,548925.0,3
90 Minutes in Heaven,5000000,4816142,Drama,121.0,12.0,4000.0,4.6,3441603.0,1041194.0,3
Green Room,5000000,3807503,Horror,95.0,322.0,727.0,7.1,1836757.0,723708.0,2
Everything Must Go,5000000,2821010,Drama,97.0,155.0,8000.0,6.4,1891578.0,564102.0,2
Kill the Messenger,5000000,6656705,Thriller/Suspense,112.0,163.0,10000.0,7.0,1674072.0,554978.0,4
Rabbit Hole,5000000,6205034,Drama,91.0,248.0,967.0,7.0,1423746.0,593147.0,4
Bran Nue Dae,6750000,6812530,Musical,88.0,33.0,46.0,6.3,76516.0,28582.0,3
Annabelle,6500000,256862920,Horror,99.0,271.0,1000.0,5.4,67134268.0,12233027.0,4
Friends with Money,6500000,18110152,Comedy,88.0,111.0,435.0,5.9,3100000.0,795000.0,2
Bats,6500000,10155691,Horror,91.0,97.0,730.0,3.6,7533000.0,1233330.0,4
Shame,6500000,20412841,Drama,101.0,486.0,13000.0,7.3,2440749.0,1122308.0,4
The East,6500000,3027956,Drama,116.0,200.0,10000.0,6.9,1541996.0,558920.0,2
Grease,6000000,387513770,Musical,110.0,124.0,1000.0,7.2,20193901.0,3820173.0,2
Fahrenheit 9/11,6000000,221148959,Documentary,122.0,288.0,503.0,7.5,67558000.0,29026922.0,2
The Brothers,6000000,27958191,Comedy,106.0,52.0,3000.0,6.3,18926500.0,3349790.0,1
The Wrestler,6000000,46634275,Drama,109.0,391.0,1000.0,7.9,18535880.0,5531833.0,4
The Wood,6000000,25059640,Comedy,106.0,18.0,865.0,6.9,15604000.0,4471178.0,3
Best in Show,6000000,20695413,Comedy,90.0,119.0,957.0,7.5,6012665.0,2556292.0,3
The Last King of Scotland,6000000,49155371,Drama,121.0,252.0,1000.0,7.7,11892861.0,3707938.0,3
A Mighty Wind,6000000,18504539,Comedy,91.0,97.0,658.0,7.3,4694787.0,1723000.0,2
Daddy Day Camp,6000000,18209872,Comedy,89.0,52.0,555.0,2.9,1277802.0,4246894.0,3
Mr. Nice Guy,6000000,31716953,Action,86.0,63.0,472.0,6.2,7032000.0,1068396.0,1
Sliding Doors,6000000,58809149,Drama,99.0,88.0,711.0,6.8,1652000.0,1255550.0,2
The Words,6000000,16369708,Drama,102.0,216.0,24000.0,7.1,8515784.0,2323931.0,3
Pollock,6000000,10557291,Drama,122.0,115.0,697.0,7.0,779000.0,1032499.0,4
200 Cigarettes,6000000,6852450,Romantic Comedy,101.0,67.0,1000.0,5.9,4466593.0,941997.0,1
City Island,6000000,8173486,Comedy,104.0,149.0,3000.0,7.4,4776170.0,1386446.0,1
Casa de mi Padre,6000000,8446952,Comedy,84.0,133.0,8000.0,5.5,4539428.0,997231.0,1
The Virgin Suicides,6000000,10619770,Black Comedy,90.0,152.0,4000.0,7.2,552000.0,860125.0,2
College,6000000,6176114,Comedy,94.0,42.0,1000.0,4.6,3221292.0,846460.0,3
Miss March,6000000,4713059,Comedy,90.0,76.0,373.0,5.1,3150285.0,1035742.0,1
Simply Irresistible,6000000,4398989,Romantic Comedy,96.0,35.0,4000.0,5.3,3139000.0,547830.0,1
Wish I Was Here,6000000,6591365,Comedy,106.0,149.0,17000.0,6.7,2398703.0,887272.0,3
An Ideal Husband,10700000,31341183,Comedy,97.0,105.0,893.0,6.9,9207800.0,3484216.0,2
Darkness,10600000,34409206,Horror,103.0,108.0,541.0,5.4,9063000.0,4784000.0,4
In the Land of Women,10500000,14140402,Comedy,97.0,81.0,17000.0,6.5,6481455.0,1694552.0,2
Good Will Hunting,10000000,225933435,Drama,126.0,161.0,49000.0,8.3,90047000.0,24387777.0,4
The Grudge,10000000,187281115,Horror,98.0,203.0,4000.0,5.9,85289474.0,14845000.0,4
Saw III,10000000,163876815,Horror,121.0,210.0,723.0,6.2,58316701.0,12717648.0,4
The Purge: Election Year,10000000,118557124,Horror,109.0,165.0,798.0,6.1,53462020.0,18003535.0,3
She's All That,10000000,63465522,Romantic Comedy,95.0,96.0,23000.0,5.8,48989812.0,7437700.0,1
Saw IV,10000000,135759694,Horror,96.0,190.0,723.0,5.9,49304027.0,9324873.0,4
Madea's Family Reunion,10000000,63320521,Comedy,107.0,46.0,1000.0,5.0,51362785.0,6497972.0,1
White Noise,10000000,92094360,Drama,101.0,173.0,494.0,5.5,42025605.0,6118000.0,1
The Best Exotic Marigold Hotel,10000000,134639780,Comedy,124.0,264.0,1000.0,7.3,28949447.0,12440092.0,2
Jeepers Creepers,10000000,58939035,Horror,90.0,190.0,1000.0,6.1,25895060.0,4851190.0,3
Recess: School's Out,10000000,44451470,Comedy,82.0,44.0,759.0,6.5,13750000.0,4939014.0,1
The Boy,10000000,68220952,Horror,97.0,159.0,4000.0,6.0,28713654.0,5095855.0,1
Devil,10000000,63354114,Horror,80.0,273.0,2000.0,6.3,26699580.0,4997270.0,3
Friday After Next,10000000,33526835,Comedy,85.0,26.0,723.0,5.8,23186000.0,5310000.0,4
The Second Best Exotic Marigold Hotel,10000000,90384306,Comedy,122.0,158.0,220.0,6.6,22367847.0,8310939.0,1
Nick and Norah's Infinite Playlist,10000000,33886017,Drama,90.0,166.0,904.0,6.7,24138240.0,5016295.0,4
Dogma,10000000,43948865,Comedy,130.0,206.0,13000.0,7.4,19614000.0,5718565.0,4
The Banger Sisters,10000000,38067218,Comedy,98.0,92.0,931.0,5.6,20642180.0,5149000.0,3
Snatch,10000000,83593107,Black Comedy,104.0,151.0,26000.0,8.3,17284000.0,6071313.0,4
Swimfan,10000000,34364995,Drama,85.0,86.0,931.0,5.0,23683642.0,3115000.0,3
Employee of the Month,10000000,38364855,Comedy,103.0,85.0,1000.0,5.5,17419768.0,2808501.0,4
Sinister 2,10000000,54104225,Horror,97.0,189.0,1000.0,5.2,20540224.0,4955190.0,3
The Forest,10000000,40055439,Thriller/Suspense,93.0,185.0,533.0,4.8,21244021.0,3495619.0,1
The Fourth Kind,10000000,49486874,Thriller/Suspense,98.0,183.0,14000.0,5.9,19710415.0,4418155.0,4
Can't Hardly Wait,10000000,25358996,Comedy,100.0,76.0,982.0,6.5,13985356.0,5709377.0,2
Sparkle,10000000,24660323,Drama,116.0,82.0,1000.0,5.7,18792802.0,3625954.0,3
Mud,10000000,31556959,Drama,130.0,368.0,11000.0,7.4,15083985.0,4513133.0,2
Skyline,10000000,78693371,Thriller/Suspense,97.0,221.0,929.0,4.4,17038120.0,3131330.0,4
Valentine,10000000,20384136,Horror,96.0,120.0,690.0,4.7,13885000.0,3070853.0,1
A Prairie Home Companion,10000000,26716191,Comedy,105.0,211.0,11000.0,6.8,5292293.0,1494483.0,2
Reno 911!: Miami,10000000,21851362,Comedy,84.0,89.0,655.0,5.9,16057340.0,3061196.0,1
Kit Kittredge: An American Girl,10000000,17657973,Drama,101.0,73.0,918.0,6.7,7381786.0,6291676.0,2
Roll Bounce,10000000,17433072,Comedy,112.0,55.0,2000.0,6.0,11599623.0,711758.0,3
Rushmore,10000000,19080435,Black Comedy,93.0,179.0,13000.0,7.7,9752694.0,2219830.0,4
The Perfect Man,10000000,19535005,Romantic Comedy,100.0,65.0,1000.0,5.5,5300980.0,2714080.0,2
Kung Pow: Enter the Fist,10000000,17033556,Comedy,81.0,63.0,176.0,6.2,10894000.0,853000.0,1
Wrong Turn,10000000,28649556,Horror,84.0,191.0,2000.0,6.1,7815511.0,2412000.0,2
The Corruptor,10000000,15164492,Action,110.0,91.0,258.0,6.0,10637000.0,2945888.0,1
My Week with Marilyn,10000000,34240572,Drama,99.0,386.0,13000.0,7.0,2930052.0,1146294.0,4
Big Eyes,10000000,27317872,Drama,106.0,325.0,11000.0,7.0,7861998.0,5467797.0,4
Hey Arnold! The Movie,10000000,13684949,Adventure,76.0,33.0,1000.0,5.9,7446252.0,2064224.0,2
The Matador,10000000,17300838,Thriller/Suspense,96.0,191.0,3000.0,6.8,3612663.0,1159413.0,4
The Gift,10000000,44567606,Thriller/Suspense,108.0,297.0,1000.0,7.1,1746000.0,1493605.0,4
End of the Spear,10000000,11924041,Drama,108.0,47.0,772.0,7.0,4300000.0,290000.0,1
Get Over It,10000000,19860259,Romantic Comedy,87.0,63.0,15000.0,5.8,6169000.0,1604749.0,1
Office Space,10000000,12179708,Black Comedy,89.0,144.0,989.0,7.8,7857033.0,1780972.0,1
Drop Dead Gorgeous,10000000,10571408,Comedy,97.0,77.0,4000.0,6.5,5240000.0,2356984.0,3
Very Bad Things,10000000,21094974,Black Comedy,100.0,100.0,4000.0,6.3,3313000.0,2757743.0,4
Sleepover,10000000,9408183,Comedy,89.0,52.0,7000.0,5.3,1722641.0,734000.0,3
Diary of a Mad Black Woman,5500000,50458356,Drama,116.0,62.0,907.0,5.6,40308615.0,5617000.0,1
Don Jon,5500000,41268579,Romantic Comedy,90.0,364.0,23000.0,6.6,17354687.0,5273931.0,3
Ghost World,5500000,8761608,Comedy,111.0,122.0,19000.0,7.4,110000.0,51469.0,3
My Big Fat Greek Wedding,5000000,374890034,Romantic Comedy,95.0,168.0,567.0,6.6,123003094.0,37369000.0,2
Paranormal Activity 3,5000000,202053386,Horror,94.0,251.0,581.0,5.8,84382317.0,13321884.0,4
Saw II,5000000,152925093,Horror,95.0,250.0,1000.0,6.6,61666518.0,11950500.0,4
10 Cloverfield Lane,5000000,108286422,Thriller/Suspense,104.0,411.0,14000.0,7.3,53055942.0,14102526.0,1
Lights Out,5000000,148868835,Horror,81.0,159.0,2000.0,6.9,45203030.0,15902360.0,3
Jackass: The Movie,5000000,79282312,Comedy,87.0,106.0,608.0,6.6,46475756.0,9687000.0,4
Paranormal Activity 4,5000000,140619520,Horror,96.0,248.0,235.0,4.6,44316773.0,7224057.0,4
Ouija,5000000,103683342,Horror,89.0,183.0,852.0,4.4,41177790.0,6972905.0,4
The Gift,5000000,58978653,Thriller/Suspense,108.0,297.0,1000.0,7.1,30366403.0,9702546.0,3
Monster,5000000,64240813,Drama,109.0,185.0,9000.0,7.3,11873681.0,5962000.0,4
Paranormal Activity: The Marked Ones,5000000,87251115,Horror,101.0,220.0,510.0,5.0,26518990.0,4195411.0,1
Oculus,5000000,44115496,Horror,104.0,336.0,972.0,6.5,20579448.0,5293051.0,2
Dallas Buyers Club,5000000,60611845,Drama,117.0,471.0,11000.0,8.0,19037794.0,6241206.0,4
No Escape,5000000,42844516,Thriller/Suspense,103.0,203.0,155.0,6.8,17922963.0,6750392.0,3
The Lazarus Effect,5000000,35341814,Horror,83.0,152.0,10000.0,5.2,20467547.0,3937595.0,1
Memento,5000000,39723096,Drama,113.0,274.0,716.0,8.5,7694128.0,4903649.0,1
Our Idiot Brother,5000000,25861249,Comedy,90.0,179.0,11000.0,6.4,16753272.0,5067795.0,3
Clerks II,5000000,27342246,Comedy,97.0,174.0,1000.0,7.4,15385467.0,4961867.0,3
The Players Club,5000000,23047939,Drama,104.0,22.0,1000.0,5.6,11436000.0,5115692.0,2
Billy Elliot,5000000,109272908,Drama,110.0,151.0,838.0,7.7,4154000.0,2546460.0,4
The Way Way Back,5000000,26853810,Comedy,103.0,276.0,7000.0,7.4,14588783.0,5108980.0,3
God's Not Dead 2,5000000,23565072,Drama,120.0,29.0,634.0,3.4,15905455.0,3821364.0,2
The Apostle,5000000,21277770,Drama,134.0,95.0,205.0,7.2,5295000.0,1237408.0,4
Little Miss Sunshine,8000000,100642353,Comedy,101.0,270.0,7000.0,7.9,41889596.0,12401583.0,3
Easy A,8000000,76200721,Comedy,92.0,262.0,15000.0,7.1,46042047.0,8998378.0,3
You Got Served,8000000,50811858,Drama,95.0,58.0,389.0,3.5,29554764.0,2553000.0,1
50/50,8000000,41334735,Black Comedy,100.0,327.0,23000.0,7.7,24928678.0,7575062.0,3
Brown Sugar,8000000,28315272,Romantic Comedy,109.0,37.0,1000.0,6.5,21496628.0,2206000.0,4
That Awkward Moment,8000000,53068955,Romantic Comedy,94.0,164.0,363.0,6.1,19865412.0,4598098.0,1
Shutter,8000000,47782426,Horror,90.0,135.0,449.0,5.2,20128713.0,3984809.0,1
Akeelah and the Bee,8000000,18959424,Drama,112.0,95.0,876.0,7.5,12791288.0,2119028.0,2
Drive Me Crazy,8000000,22591451,Comedy,91.0,59.0,452.0,5.7,13151000.0,1663206.0,4
Enough Said,8000000,25621449,Comedy,93.0,231.0,434.0,7.1,12541152.0,3805707.0,3
Half Baked,8000000,17394881,Comedy,82.0,40.0,744.0,6.7,10020465.0,1894195.0,1
New in Town,8000000,29937909,Romantic Comedy,97.0,121.0,24000.0,5.6,12879656.0,2880989.0,1
Begin Again,8000000,68838736,Drama,104.0,283.0,480.0,7.4,10423699.0,4227017.0,2
American Psycho,8000000,28674417,Black Comedy,102.0,288.0,23000.0,7.6,7574248.0,2684093.0,2
The Good Girl,8000000,16585503,Comedy,93.0,107.0,15000.0,6.5,6814938.0,1343000.0,3
Prom,8000000,10763183,Comedy,104.0,83.0,1000.0,5.4,7797223.0,848939.0,2
Shadow of the Vampire,8000000,8279017,Drama,92.0,196.0,776.0,6.9,434000.0,611699.0,4
It's Kind of a Funny Story,8000000,6632950,Comedy,101.0,163.0,943.0,7.2,4597269.0,1261844.0,4
Woman on Top,8000000,10192613,Romantic Comedy,92.0,72.0,1000.0,5.3,2255000.0,692828.0,3
Held Up,8000000,4714090,Comedy,89.0,11.0,883.0,5.1,932000.0,633922.0,2
Anomalisa,8000000,5531455,Comedy,90.0,328.0,1000.0,7.3,2544814.0,909342.0,4
The Secret of Kells,8000000,3582797,Adventure,75.0,118.0,61.0,7.7,450885.0,157501.0,1
Wild Target,8000000,5314194,Comedy,98.0,68.0,10000.0,6.9,74640.0,24990.0,4
Pathology,8000000,3270974,Thriller/Suspense,95.0,79.0,905.0,6.0,71696.0,27254.0,2
Soul Food,7500000,43492389,Comedy,115.0,34.0,1000.0,6.9,27420787.0,4905995.0,3
Hostel: Part II,7500000,33606409,Horror,94.0,252.0,1000.0,5.4,11229522.0,3387564.0,2
Extract,7500000,10849158,Comedy,92.0,192.0,24000.0,6.2,6503445.0,1602821.0,3
Narc,7500000,11843260,Thriller/Suspense,105.0,127.0,673.0,7.2,2825807.0,583000.0,4
Shopgirl,7500000,11758418,Drama,106.0,124.0,827.0,6.4,2520844.0,415039.0,4
Witless Protection,7500000,4151836,Comedy,97.0,35.0,834.0,3.1,3346091.0,474516.0,1
The Real Cancun,4000000,3816594,Documentary,96.0,52.0,960.0,2.7,2109000.0,468000.0,2
Love Stinks,4000000,2793776,Comedy,94.0,45.0,834.0,5.8,1222000.0,412248.0,3
The Art of Getting By,4000000,1989035,Romantic Comedy,83.0,122.0,947.0,6.6,816459.0,448459.0,2
Joe,4000000,373375,Drama,117.0,232.0,12000.0,6.9,257588.0,54027.0,2
Desert Dancer,4000000,324218,Drama,104.0,31.0,507.0,6.0,100779.0,41505.0,2
Down for Life,3800000,41914,Drama,92.0,1.0,881.0,7.3,32047.0,6000.0,1
The History Boys,3700000,13447998,Comedy,109.0,112.0,3000.0,6.9,1614978.0,764990.0,4
The Full Monty,3500000,257938649,Comedy,91.0,122.0,1000.0,7.2,14969890.0,5381121.0,3
The Witch,3500000,40454520,Horror,92.0,425.0,648.0,6.8,17357241.0,4154679.0,1
Pootie Tang,3500000,3293258,Comedy,81.0,31.0,560.0,5.2,594000.0,690895.0,2
Margin Call,3400000,20433227,Drama,107.0,290.0,18000.0,7.1,3863955.0,1143818.0,4
Choke,3400000,4124277,Comedy,92.0,159.0,1000.0,6.5,2062112.0,618410.0,3
Bella,3300000,12405473,Drama,91.0,60.0,625.0,7.4,289000.0,113100.0,4
Beginners,3200000,14314407,Drama,105.0,261.0,1000.0,7.2,3859268.0,1408832.0,2
Adam,3200000,2828590,Drama,99.0,122.0,828.0,7.2,1487392.0,570584.0,3
Paranormal Activity 2,3000000,177512032,Horror,98.0,264.0,438.0,5.7,68740697.0,11508329.0,4
The Purge,3000000,91266581,Thriller/Suspense,85.0,361.0,942.0,5.7,48014100.0,11156250.0,2
Sinister,3000000,87727807,Thriller/Suspense,110.0,411.0,1000.0,6.8,36848558.0,8459450.0,4
The Original Kings of Comedy,3000000,38236338,Concert/Performance,115.0,53.0,1000.0,6.6,24652000.0,5599266.0,3
Waking Ned Devine,3000000,55193251,Comedy,91.0,94.0,773.0,7.4,300000.0,901855.0,4
Air Bud,3000000,27788649,Comedy,98.0,35.0,2000.0,5.1,12484890.0,6138745.0,3
Bowling for Columbine,3000000,58240487,Documentary,120.0,215.0,909.0,8.0,3452380.0,630000.0,4
Dave Chappelle's Block Party,3000000,12051924,Documentary,100.0,114.0,989.0,7.2,6200000.0,950000.0,1
Next Day Air,3000000,10172519,Comedy,84.0,49.0,1000.0,5.9,7467238.0,1706828.0,2
Trippin',3000000,9017070,Comedy,94.0,16.0,927.0,5.2,4085000.0,1747181.0,2
Phat Girlz,3000000,7301115,Romantic Comedy,99.0,37.0,939.0,3.0,3231967.0,257930.0,2
Water,3000000,11322573,Drama,117.0,91.0,1000.0,7.8,1893174.0,758589.0,2
Whipped,3000000,4142507,Comedy,82.0,48.0,472.0,4.4,704000.0,636874.0,3
Jawbreaker,3000000,3076820,Black Comedy,87.0,49.0,3000.0,5.4,1789000.0,242002.0,1
Letters to God,3000000,3237452,Drama,110.0,19.0,439.0,6.3,2196606.0,498827.0,2
Griff the Invisible,2900000,25935,Romantic Comedy,90.0,57.0,130.0,6.1,12718.0,5978.0,3
Hustle & Flow,2800000,23591783,Drama,116.0,159.0,275.0,7.4,12047572.0,1752983.0,3
The Wizard of Oz,2777000,33754967,Musical,102.0,213.0,695.0,8.1,12423702.0,4395506.0,3
Diary of the Dead,2750000,5394447,Horror,95.0,280.0,569.0,5.7,492738.0,133770.0,1
Ulee's Gold,2700000,15600000,Drama,113.0,61.0,402.0,7.1,3879966.0,1324400.0,2
A Haunted House,2500000,59922558,Comedy,86.0,129.0,713.0,5.1,32419540.0,4875346.0,1
2016: Obama's America,2500000,33349941,Documentary,87.0,30.0,871.0,5.1,9808422.0,7136948.0,3
Kevin Hart: Let Me Explain,2500000,32327255,Concert/Performance,75.0,26.0,1000.0,6.7,17890765.0,12348298.0,3
Garden State,2500000,36028802,Drama,102.0,205.0,625.0,7.6,900000.0,1827000.0,3
Religulous,2500000,13881317,Documentary,101.0,197.0,334.0,7.7,5640541.0,1371796.0,4
The Spectacular Now,2500000,6916951,Drama,95.0,220.0,8000.0,7.1,2943258.0,1382363.0,3
Albert Nobbs,7500000,8539003,Drama,113.0,222.0,3000.0,6.7,2007563.0,533582.0,4
The Neon Demon,7500000,3559803,Horror,118.0,253.0,18000.0,7.0,805233.0,391869.0,2
Crash,7303082,101173038,Drama,115.0,287.0,3000.0,7.9,31547310.0,8784392.0,2
The Omega Code,7200000,12678312,Action,100.0,39.0,488.0,3.5,2916000.0,1401572.0,4
Juno,7000000,231450102,Comedy,96.0,387.0,24000.0,7.5,95494122.0,37162892.0,4
Magic Mike,7000000,170549753,Comedy,110.0,324.0,17000.0,6.1,73286429.0,30390406.0,2
Jumping the Broom,7000000,38158601,Romantic Comedy,112.0,52.0,1000.0,5.7,29422199.0,5143939.0,2
My Dog Skip,7000000,35795319,Drama,95.0,79.0,1000.0,7.0,21228425.0,5813545.0,1
Darkness Falls,7000000,47289758,Horror,96.0,140.0,1000.0,4.9,23054885.0,2876000.0,1
The Descent,7000000,57051053,Thriller/Suspense,100.0,342.0,513.0,7.2,13527792.0,4474364.0,3
Dope,7000000,18190831,Comedy,103.0,180.0,637.0,7.3,11674449.0,4117476.0,2
The Devil's Rejects,7000000,20940428,Horror,109.0,261.0,1000.0,6.9,7067335.0,1832503.0,3
Devil's Due,7000000,36146087,Horror,89.0,137.0,971.0,4.0,12671025.0,1942268.0,1
In Too Deep,7000000,15471229,Drama,95.0,28.0,1000.0,6.1,8494000.0,3276749.0,3
A Serious Man,7000000,30360570,Comedy,106.0,341.0,816.0,7.0,6750176.0,1909978.0,4
A Single Man,7000000,28142379,Drama,99.0,281.0,14000.0,7.6,6117894.0,2221033.0,4
Cyrus,7000000,10062896,Comedy,91.0,223.0,490.0,6.3,4810298.0,1827709.0,2
Outside Providence,7000000,7824358,Comedy,96.0,72.0,761.0,6.4,4261000.0,1708717.0,3
Who's Your Caddy?,7000000,5694308,Comedy,93.0,25.0,692.0,2.0,2756661.0,684673.0,3
Redbelt,7000000,2667084,Action,99.0,158.0,1000.0,6.8,314000.0,325000.0,2
A Dog of Flanders,7000000,2165637,Drama,100.0,25.0,655.0,6.3,810000.0,107639.0,3
The Mighty Macs,7000000,1891936,Drama,99.0,34.0,1000.0,6.5,1370797.0,415708.0,4
Somewhere,7000000,17023121,Drama,97.0,301.0,227.0,6.3,1142125.0,477708.0,4
I Hope They Serve Beer in Hell,7000000,1429453,Comedy,105.0,52.0,756.0,5.3,939177.0,363602.0,3
Freeheld,7000000,1732228,Drama,103.0,133.0,7000.0,6.5,363297.0,136034.0,4
Dom Hemingway,7000000,1857458,Comedy,93.0,151.0,554.0,6.2,333492.0,136913.0,2
Ca$h,7000000,46488,Thriller/Suspense,118.0,27.0,26000.0,6.0,27947.0,14705.0,1
House at the End of the Street,6900000,44103982,Horror,101.0,224.0,34000.0,5.6,25493002.0,4578699.0,3
Hostel,4800000,82241110,Horror,93.0,303.0,1000.0,5.9,33776450.0,6700801.0,1
